Column1,Column2,Column3
PI ,Common Name (from GRIN),
PI547535,L71-1363,
PI547536,L71-1374,
PI547537,L71-1378,
PI547538,L71-1388,
PI547539,L71-1403,
PI547532,L71-149,
PI547746,L71-46,
PI547747,L71-802,
PI547533,L71-920,
PI547774,L71L-3004,
PI547775,L71L-3015,
PI547599,L71U-659,
PI547750,L72-1078,
PI547751,L72-1138,
PI547752,L72-1140,
PI547753,L72-1177,
PI547754,L72-1198,
PI547755,L72-1228,
PI547756,L72-1241,
PI547757,L72-1304,
PI547811,L72-1369,
PI547812,L72-1404,
PI547813,L72-1424,
PI547540,L72-1495,
PI547541,L72-1566,
PI547542,L72-1568,
PI547543,L72-1582,
PI547544,L72-1630,
PI547545,L72-1663,
PI547546,L72-1727,
PI547547,L72-1737,
PI547548,L72-1745,
PI547549,L72-1832,
PI547550,L72-1853,
PI547551,L72-1879,
PI547552,L72-1885,
PI547553,L72-1893,
PI547554,L72-1903,
PI547555,L72-1937,
PI591499,L72-1950,
PI591498,L72-1971,
PI547556,L72-1977,
PI547557,L72-1987,
PI547558,L72-2004,
PI547559,L72-2040,
PI547560,L72-2111,
PI547561,L72-2133,
PI547562,L72-2157,
PI547563,L72-2181,
PI547564,L72-2210,
PI547565,L72-2824,
PI547566,L72-2832,
PI547817,L72-607,
PI547776,L72D-4028,
PI547777,L72D-4029,
PI547778,L72D-4045,
PI547779,L72D-4110,
PI547780,L72D-4169,
PI547600,L72U-4191,
PI547601,L72U-4282,
PI547602,L72U-4304,
PI547603,L72U-4317,
PI547574,L73-1004,
PI547575,L73-1018,
PI547576,L73-1034,
PI547577,L73-1046,
PI547761,L73-105,
PI547578,L73-1054,
PI547579,L73-1071,
PI547580,L73-1087,
PI547581,L73-1101,
PI547582,L73-1118,
PI547583,L73-1144,
PI547814,L73-210,
PI547815,L73-212,
PI547758,L73-54,
PI547759,L73-67,
PI547604,L73-671,
PI547605,L73-681,
PI547606,L73-695,
PI547567,L73-753,
PI547568,L73-760,
PI547760,L73-79,
PI547569,L73-811,
PI547570,L73-879,
PI547571,L73-904,
PI547572,L73-944,
PI547573,L73-980,
PI547781,L73D-2733,
PI547782,L73D-2743,
PI547607,L73U-2774,
PI547832,L74-01,
PI547584,L74-03,
PI591541,L74-102,
PI547617,L74-1060,
PI547585,L74-1089,
PI547818,L74-142,
PI547819,L74-143,
PI547833,L74-189,
PI547783,L74-21,
PI547835,L74-221,
PI547784,L74-27,
PI547608,L74-373,
PI547609,L74-434,
PI547610,L74-441,
PI547762,L74-59,
PI547785,L74-66,
PI547611,L74-824,
PI547612,L74-826,
PI547613,L74-836,
PI547614,L74-838,
PI547615,L74-851,
PI547616,L74-852,
PI591492,L74-854,
PI547618,L74U-6710,
PI547820,L75-0570,
PI547821,L75-0587,
PI547834,L75-3735,
PI547619,L75-3901,
PI547836,L75-6111,
PI547837,L75-6141,
PI547620,L75-6426,
PI547621,L75-6433,
PI547622,L75-6439,
PI547623,L75-6551,
PI547624,L75-6631,
PI547625,L75-6648,
PI547626,L75-6697,
PI547628,L76-1010,
PI547629,L76-1101,
PI547630,L76-1113,
PI547631,L76-1122,
PI547632,L76-1149,
PI591493,L76-1162,
PI547633,L76-1169,
PI547634,L76-1291,
PI547838,L76-1988,
PI547839,L76-1994,
PI547840,L76-2023,
PI547635,L76-2060,
PI547636,L76-2096,
PI547637,L76-2100,
PI547638,L76-2107,
PI547822,L76-612,
PI547627,L76-865,
PI547823,L77-1585,
PI547841,L77-1727,
PI547890,L77-1794,
PI547842,L77-1863,
PI547639,L77-2015,
PI547640,L77-2050,
PI547641,L77-2061,
PI547824,L77-2152,
PI547642,L77-2654,
PI547843,L77-5632,
PI547825,L78-189,
PI547845,L78-3079,
PI547846,L78-3083,
PI547847,L78-3130,
PI547644,L78-3263,
PI547844,L78-379,
PI612344,L78-4094,
PI547643,L78-434,
PI547849,L79-1250,
PI547850,L79-1270,
PI547645,L79-1308,
PI547646,L79-1380,
PI547647,L79-1404,
PI547648,L79-1685,
PI547586,L79-1800,
PI547649,L79-1815,
PI547786,L79-842,
PI547848,L79-908,
PI547826,L80-5015,
PI547851,L80-5227,
PI547852,L80-5372,
PI547853,L80-5427,
PI547854,L80-5452,
PI547650,L80-5879,
PI547651,L80-5882,
PI547652,L80-5914,
PI547787,L81-4075,
PI547827,L81-4274,
PI547855,L81-4308,
PI547856,L81-4352,
PI547857,L81-4420,
PI547653,L81-4651,
PI547654,L81-4659,
PI547655,L81-4858,
PI547656,L81-4871,
PI547657,L81-4945,
PI547658,L81-5080,
PI547587,L81-5082,
PI591497,L81-5122,
PI547828,L82-1011,
PI547829,L82-1187,
PI547788,L82-1449,
PI547859,L82-1560,
PI591521,L82-1657,
PI547860,L82-1858,
PI547891,L82-2020,
PI547892,L82-2024,
PI547861,L82-2045,
PI547893,L82-2051,
PI591486,L82-2249,
PI547659,L82-2669,
PI547858,L82-753,
PI591526,L82-951,
PI547830,L83-0214,
PI547831,L83-0215,
PI547816,L83-4387,
PI547863,L83-4483,
PI547864,L83-4494,
PI547865,L83-4527,
PI547866,L83-4744,
PI547867,L83-4752,
PI547862,L83-570,
PI547660,L83-693,
PI547661,L83-841,
PI547662,L83-879,
PI547663,L83-900,
PI547664,L83-930,
PI547665,L83-942,
PI547666,L83-964,
PI547668,L84-1135,
PI547669,L84-1231,
PI547868,L84-2003,
PI591513,L84-2112,
PI591514,L84-2157,
PI547869,L84-2235,
PI547870,L84-2237,
PI547789,L84-307,
PI557535,L84-5873,
PI557536,L84-5932,
PI547791,L85-129,
PI547792,L85-144,
PI547670,L85-1467,
PI547871,L85-2029,
PI547872,L85-2196,
PI547873,L85-2308,
PI547874,L85-2352,
PI547875,L85-2378,
PI547876,L85-3059,
PI547671,L86-1078,
PI547672,L86-1084,
PI547673,L86-1092,
PI547674,L86-1096,
PI547675,L86-1098,
PI547877,L86-1436,
PI678794,L86-1525,
PI547878,L86-1752,
PI547794,L86-493,
PI559365,L86K-73,
PI559366,L86K-96,
PI547793,L86L-4,
PI591504,L87-0174,
PI547879,L87-0482,
PI634867,L88-5318,
PI634868,L88-5324,
PI634869,L88-5328,
PI634870,L88-5333,
PI634871,L88-5335,
PI634872,L88-5342,
PI634873,L88-5344,
PI634874,L88-5349,
PI634875,L88-5351,
PI634876,L88-5356,
PI634877,L88-5359,
PI634878,L88-5363,
PI634879,L88-5370,
PI634880,L88-5373,
PI634881,L88-5375,
PI634882,L88-5380,
PI634884,L88-5386,
PI634885,L88-5391,
PI634886,L88-5395,
PI634887,L88-5397,
PI634888,L88-5404,
PI634889,L88-5407,
PI634890,L88-5410,
PI634892,L88-5416,
PI634893,L88-5418,
PI634894,L88-5420,
PI634895,L88-5422,
PI634896,L88-5424,
PI634897,L88-5428,
PI634898,L88-5430,
PI634899,L88-5439,
PI634900,L88-5442,
PI634902,L88-5448,
PI634903,L88-5453,
PI634904,L88-5458,
PI634906,L88-5466,
PI634907,L88-5467,
PI634908,L88-5474,
PI634909,L88-5478,
PI634910,L88-5481,
PI634891,L88-5483,
PI634911,L88-5489,
PI547880,L88-5492,
PI547881,L88-5495,
PI634912,L88-5509,
PI547882,L88-8012,
PI547883,L88-8025,
PI591522,L88-8153,
PI547884,L88-8226,
PI547885,L88-8431,
PI547886,L88-8440,
PI591505,L88-8470,
PI547887,L88-8488,
PI547888,L88-8502,
PI591527,L88-8629,
PI547889,L88-8739,
PI591507,L89-1541,
PI591508,L89-1550,
PI591523,L89-1553,
PI591511,L89-1581,
PI591531,L89-2435,
PI591537,L89-2621,
PI591538,L89-2634,
PI591546,L90-4683,
PI591547,L90-4711,
PI591544,L90-7656,
PI591503,L90-7978,
PI591536,L90-8003,
PI591534,L90-8047,
PI561227,L90P-3605-5,
PI561228,L90P-3607-4,
PI561229,L90P-3608-1,
PI561230,L90P-3610-1,
PI561231,L90P-3611-1,
PI561232,L90P-3612-1,
PI561234,L90P-3637-1,
PI561235,L90P-3640-1,
PI561236,L90P-3641-1,
PI561237,L90P-3643-1,
PI561238,L90P-3646-1,
PI561239,L90P-3648-1,
PI561240,L90P-3663-1,
PI561241,L90P-3666-1,
PI561242,L90P-3668-1,
PI591487,L91-8052,
PI591488,L91-8060,
PI591509,L91-8347,
PI591528,L91-8520,
PI591539,L91-8558,
PI591519,L91-8765,
PI591520,L91-8839,
PI591518,L91-8915,
PI591490,L92-1195,
PI591484,L92-7229,
PI591485,L92-7259,
PI591540,L92-7600,
PI591524,L92-7647,
PI591525,L92-7677,
PI591510,L92-7857,
PI591517,L92-7963,
PI591516,L92-8580,
PI591500,L92-9511,
PI591501,L92-9515,
PI591548,L93-2589,
PI591496,L93-2677,
PI591495,L93-2740,
PI591494,L93-2748,
PI591530,L93-3103,
PI591512,L93-3258,
PI591506,L93-3312,
PI591515,L93-3327,
PI591529,L93-3423,
PI591533,L93-3539,
PI591535,L93-7290,
PI591532,L93-7333,
PI591491,L94-1110,
PI591502,L94-1365,
PI200594,La Fleche,
PI504497,La po wu,
PI628963,La Suprema,
PI437670,La-nin-do (hy),
PI594015,Labdudu,
PI567223,Lad'ja,
PI639628,LADA,
PI205899,Laheng,
PI567335A,Lai da dou,
PI567395,Lai wa dou,
PI548588,Lakota,
PI533604,Lamar,
PI562373,Lambert,
PI634813,LaMoure,
PI588035,Lan ren dou,
PI467324,Lan-qi,
PI597397A,Lan',
PI561860,Lancaster,
PI556504,LANCER,
PI628862,Lancer,
PI632940,Lang gai,
PI378671,Lanka,
PI404162,Lanka,
PI567336A,Lao hei dou,
PI594557A,Lao shu dou,
PI567396A,Lao shu pi,
PI467325,Lao-guo-wo,
FC29333,Laredo,
PI438495,Laredo,
PI548463,Laredo,
PI438342,Laredo J 767,
PI171428,Large Yellow Soybean,
PI494752,Laris,
PI285094,Larix D-79,
PI204331,Lawoe,
PI204332,Lawoe strain 2/51,
PI204333,Lawoe strain 3/51,
PI204334,Lawoe strain 6/51,
PI518673,Lawrence,
PI628863,LC 72-749,
PI658519,LD00-2817P,
PI639740,LD00-3309,
PI668387,LD09-16057,
PI668388,LD10-13091,
PI668390,LD10-14205,
PI668389,LD10-14274,
PI668386,LD10-14284,
PI668385,LD10-14321,
PI668384,LD10-30052,
PI636464,LDX01-1-65,
PI588045,Le chang da qing dou,
PI588034,Le chang huang dou,
PI594740A,Le ye lu hua dou,
PI548656,Lee,
PI559369,Lee 68,
PI548658,Lee 74,
PI548981,Leflore,
PI603602,Lei ba dou,
PI468384,Lei-dian,
PI347559A,Len sin pin din,
PI407656,Len suj pin din huan,
PI437671,Len suj pin din huan,
PI594625,Leng sha dou,
PI557011,Leslie,
PI596527,Lesoy 273,
PI417576,Lexington,
PI548464,Lexington,
PI84713,LG-21,
PI84724,LG-32,
PI84734,LG-42,
PI84742,LG-50,
PI84750,LG-58,
PI84751,LG-59,
PI660989,LG00-3372,
PI660990,LG00-6313,
PI667734,LG01-5087-5,
PI664025,LG04-6000,
PI658307,LG04-6863,
PI665996,LG06-5798,
PI602995,LG90-2550,
PI602996,LG91-7350R,
PI615553,LG92-1255,
PI633729,LG92-4208,
PI615554,LG93-7054,
PI615555,LG93-7654,
PI615556,LG93-7792,
PI633730,LG94-1128,
PI633731,LG94-1906,
PI633732,LG94-4667,
PI639282,LG96-1797,
PI639283,LG97-7012,
PI639284,LG98-1445,
PI639285,LG98-1605,
PI603666,Li gong gang huang dou No. 2,
PI567557,Li huang dou,
PI587557A,Li shui zhong zi huang do yi,
PI603415,Li wai qing,
PI464884,Li Waiqing (Gong di No. 493),
PI594578,Li xian bai huang dou,
PI587618A,Li yang ba yue huang yi,
PI587570A,Li yang dan yang zao No. 1,
PI587567A,Li yang su huang dou yi,
PI587568A,Li yang xiao zi da dou,
PI587569,Li yang xiao zi huang,
PI587571,Li yang zao shi ri,
PI468385,Li-wai-qing,
PI303652,Liam zia tno,
PI588041,Lian ping ba yue huang,
PI603694A,Lian shui bai hua qiu,
PI404197,Lian suj pin din huan,
PI588016,Liang shan ba yue huang,
PI467326,Liang-li-qing,
PI602491,Liao dou 11,
PI602492,Liao dou 12,
PI503338,Liao dou 3,
PI592941,Liao dou No. 10,
PI592974,Liao dou No. 10,
PI602490,Liao dou No. 9,
PI464900,Liao Nong No. 1,
PI464901,Liao Nong No. 2,
PI481686,Libi,
PI481688,Libi,
PI153208,Libson,
PI189859,Light Brown,
PI279088,Light Speckled,
PI603769,Lin cun jiu yue huang,
PI594757,Lin xi wan huang dou,
PI548362,Lincoln,
PI548589,Lindarin,
PI548590,Lindarin 63,
PI567176,Line 18,
PI567177,Line 9970,
PI542043,Linford,
PI567210,Linija N 52-M,
PI548363,Linman 533,
PI437672,Lisinscaja,
PI427105A,Little Golden Yellow No. 1,
PI548672,Little Wonder,
PI594717A,Liu cheng shi yue huang,
PI587622A,Liu he lu dou No. 2,
PI603703A,Liu he xiao you qing,
PI567558,Liu shi ri jin huang da dou,
PI594682A,Liu yue ba,
PI594658,Liu yue ba,
PI594684,Liu yue ba 11,
PI594659A,Liu yue ba No. 1,
PI594683A,Liu yue ba No. 10,
PI587863A,Liu yue bai,
PI587658A,Liu yue bao,
PI587670A,Liu yue bao,
PI587967,Liu yue bao,
PI587657,Liu yue bao,
PI594451,Liu yue bao,
PI594702,Liu yue bao No. 6,
PI594708A,Liu yue bao No. 8,
PI594654,Liu yue dou,
PI594687,Liu yue dou,
PI594712,Liu yue dou 17,
PI594660A,Liu yue dou No. 1,
PI594655,Liu yue dou No. 2,
PI594656,Liu yue dou No. 2,
PI594657,Liu yue dou No. 3,
PI594661,Liu yue dou No. 3,
PI594662A,Liu yue dou No. 6,
PI587999A,Liu yue huang,
PI587991,Liu yue huang,
PI594777,Liu yue huang,
PI594817,Liu yue huang,
PI594453,Liu yue huang,
PI594460,Liu yue huang,
PI594755,Liu yue huang dou,
PI587980A,Liu yue huang No. 1,
PI594626,Liu yue huang No. 1,
PI594688,Liu yue huang No. 1,
PI594669,Liu yue mang,
PI594671,Liu yue mang No. 2,
PI594665,Liu yue mang No. 3,
PI594672,Liu yue mang No. 3,
PI594666A,Liu yue mang No. 5,
PI567559,Liu yue xian,
PI567560,Liu yue xian,
PI594457A,Liu yue zao,
PI594615,Liu yue zao,
PI594616,Liu yue zao,
PI594645,Liu yue zao dou No. 2,
PI594410,Liu yue zha,
PI165673,Liuchow A,
PI165674,Liuchow B,
PI479728A,Liuhedaheidou,
PI419043,Liyipa,
PI437673,Lju-juj-tszy,
PI437674,Lju-tio-tsin,
PI574533,LL89-605,
PI533602,Lloyd,
PI564279,LN80-7579,
PI564280,LN80-9709,
PI533654,LN83-2356,
PI533656,LN86-1595,
PI533657,LN86-1947,
PI597383,LN89-3264,
PI597384,LN89-3615,
PI574541,LN89-5612,
PI574532,LN89-5699,
PI574542,LN89-5717,
PI593257,LN90-4524,
PI597385,LN92-11008,
PI596412,LN92-12033,
PI596413,LN92-12054,
PI607385,LN92-7369,
PI633983,LN97-15076,
PI606399,Lo 75,
PI606400,Lo bac giang,
PI430597,Lo chi hong tou tzu,
PI675983,L_ Gia lâm,
PI606401,Lo phu binh,
PI605743A,Lo xanh,
PI639573,LOCAL,
PI639574,LOCAL,
PI639575,LOCAL,
PI639576,LOCAL,
PI567269A,Local mixed,
PI567270A,Local mixed,
PI567268,Local mixed,
PI215693,Local variety,
PI578486,Local variety,
PI438351,Locala 11,
PI290131,Locale 11,
PI614088,Loda,
PI548591,Logan,
PI60296-1,Loh Yuih bah,
PI60296,Loh yuih bah,
PI471903,Lokon,
PI479767,Long 79-1809,
PI479768,Long 79-3313-1,
PI479769,Long 79-5801,
PI594546,Long jiang hei dou,
PI594738A,Long lin long huo huang dou,
PI594603A,Long shan cha huang dou,
PI594588,Long shan mao ping huang dou,
PI594528,Long yan ai jiao dou,
PI594519,Long yan huang dou,
PI594530,Long yan qing pi bai hua dou,
PI594529,Long yan yi gong bao,
PI594750,Long zhou ben di wan huang dou,
PI594751A,Long zhou dong feng dou,
PI633609,Lonoke,
PI567562A,Lou gan huang,
PI567561,Lou gan huang,
PI548465,Louisiana Green,
PI464925A,LS-001,
PI464926,LS-004,
PI464927A,LS-005,
PI464928,LS-008,
PI464929A,LS-009,
PI603218,LS-G96,
PI539866,LS201,
PI539867,LS301,
PI604100,LS90-1920,
PI607380,LS92-1800,
PI620883,LS93-0375,
PI634335,LS94-3207,
PI549020,Lu cha dou,
PI603544A,Lu da dou,
PI603519,Lu da dou,
PI594480A,Lu dou,
PI594832A,Lu dou,
PI594485,Lu dou,
PI594829,Lu dou,
PI594888,Lu dou,
PI518718A,Lu dou No. 4,
PI592943,Lu dou No. 6,
PI518719,Lu dou No. 7,
PI567362A,Lu fang huang dou,
PI567361,Lu fang huang dou,
PI567337,Lu gun dou,
PI594828A,Lu huang dou,
PI567338,Lu huang dou,
PI567339,Lu huang dou,
PI567397,Lu huang dou,
PI594487,Lu huang dou,
PI594830,Lu huang dou,
PI594831,Lu huang dou,
PI594836,Lu huang dou,
PI594867,Lu huang dou,
PI567340,Lu lai dou,
PI567398,Lu lan dou,
PI594479,Lu lan zi No. 1,
PI594484,Lu lan zi No. 1,
PI594486A,Lu lan zi No. 2,
PI603501,Lu pi da dou,
PI594573,Lu pi dou,
PI594628,Lu pi dou No. 1,
PI567341,Lu se da dou,
PI567628A,Lu shan ba yue zha,
PI603630,Lu shui bai No. 1,
PI603631,Lu shui bai No. 2,
PI603456,Lu shun dou,
PI603483,Lu si li,
PI504498,Lu ta hsiu,
PI504488,Lu tsao shen,
PI567629A,Lu yi xiao zi huang,
PI603476,Lu you dou,
PI578499A,Lu yue bai,
PI594395,Lu zhuang da hei dou,
PI567630A,Luan chuan ba yue zha bai dou,
PI567631,Luan chuan bai neng dou,
PI567632A,Luan chuan xiao huang dou,
PI567563A,Luan jin huang,
PI325779,Lucerna,
PI567220A,Lucezarnaja,
PI507689,Lumina,
PI675956,"L_ng Rì, Táy Trên, nhà Hoàng L_i",
PI567460,Luo ge shan dou,
PI594572A,Luo han dou,
PI594499,Luo ma aluo,
PI567633,Luo ning da ke bai dou,
PI588022A,Luo qu wa zi,
PI594769,Luo wei qing dou,
PI588026A,Luo xi,
PI603459,Luo ye huang,
PI606402,Luong son 1,
PI606403,Luong son 2,
PI675962A,L__ng Th_ Nh_y,
PI675962,L__ng Th_ Nh_y,
PI548466,Luthy,
PI675966A,"L_ Th_ V_, C_c L_i",
PI675966,"L_ Th_ V_, C_c L_i",
PI576857,LYON,
PI567186,M 103,
PI606404,M 103,
PI632643,M 103,
PI184045,M 14,
PI374154,M-1,
PI374155,M-2,
PI437184,M-2,
PI374156,M-3,
PI434977A,M-351,
PI374157,M-4,
PI437185,M-4,
PI374158,M-5,
PI437186,M-5,
PI424206,M-525/69,
PI374159,M-6,
PI374160,M-7,
PI374161,M-8,
PI374162,M-9,
PI507015,M-I,
PI507016,M-S,
PI619050,M-S2,
PI437916,M. d. H,
PI675868,M103,
FC30694,M202,
PI184046,M60,
PI184043,M7,
PI564276,M70-187,
PI584527,M87-1569,
PI567342,Ma hei dou,
PI567343,Ma huang dou,
PI205901A,Ma Kam Lung A,
PI205902,Ma Kam Lung B,
PI205903,Ma Kam Lung C,
PI603776,Ma long huang dou,
PI603740A,Ma you bao No. 2,
PI588020,Ma zhua dou No. 2,
PI559370,Mack,
PI593258,Macon,
PI548364,Macoupin,
PI486331,Macs-104,
PI486330,Macs-75,
PI243536,Madara,
PI417133,Madara Mame,
PI507017,Madara ooha tsuru mame,
PI548580,Madison,
PI606405,Madrak,
PI507018,Maedamura Zairai,
PI340898A,Maejo No. 1,
PI340899,Maejo No. 2,
PI157449,Maeng-tae,
PI340900A,Maerim No. 1,
PI340901,Maerim No. 2,
PI417134,Magarikawa Zairai,
PI595362,MAGELLAN,
PI567224A,Mageva,
PI548553,Magna,
PI548467,Magnolia,
PI556579,MAGNUM,
PI153315,Maguisard,
PI603484,Mai li hun,
PI445680,Maile Bhate,
PI507019,Majison nishiki,
PI548697,Majos,
PI442044,Maksymirka,
PI434973A,Malayan,
PI548468,Mamloxi,
PI200497,Mammoth Brown,
PI167277,Mammoth Yellow,
PI210352,Mammoth Yellow,
PI548469,Mammoth Yellow,
PI548470,Mamotan 6640,
PI548471,Mamredo,
PI417135A,Mamyo 50-2,
PI561335,Man cang jin,
PI297533,Man di czin,
PI561336,Man di jin,
PI347560,Man tan tzin,
PI290134,Man ts'ang chin,
PI437675,Man-pan-tszin,
PI157450,Man-soy,
PI437676A,Man-tsan-tszin' x Phin-di-huan,
PI437677,Man-tsan-tszyn,
PI437915A,Man'gou,
PI227328,Manchikin,
PI153236,Manchu,
PI548365,Manchu,
PI548366,Manchu [Lafayette],
PI548367,Manchu [Lafayette] B,
PI548368,Manchu [Madison],
PI548373,Manchu 2204,
PI548371,Manchu 3,
PI548372,Manchu 606,
PI548369,"Manchu, Hudson",
PI548370,"Manchu, Montreal",
PI548374,Manchukota,
PI86029,Manchuria,
PI548375,Manchuria,
PI548376,Manchuria 13177,
PI548377,Manchuria 20173,
PI200498,Manchuria Native,
PI84964,Manchurian Improved,
PI437911,Manczurscaja,
PI437912,Manczurscaja 335/C,
PI437913,Manczurscaja 347/C,
PI437914,Manczurscaja 355/C,
PI548378,Mandarin,
PI548379,Mandarin (Ottawa),
PI297532,Mandarin 2,
PI548380,Mandarin 507,
PI438363,Mandarin A,
PI189888,Mandarin Ottawa,
PI189890,Mandarin Yowa,
PI189878,Mandchourie,
PI189929,Mandchu argentine,
PI189930,Mandchurische,
PI548381,Mandell,
PI438465,Mandohu Roudnice 86,
PI290132,Mandurska 1,
PI297534,Mandurska 1,
PI290133,Mandurska 2,
PI297535,Mandurska 2,
PI297536,Mandzsu I,
PI297537,Mandzsu II,
PI297538,Mandzsu III,
PI248402,Manhatan,
PI468374A,Manipur,
PI153217,Manitoba Brown,
PI548382,Manitoba Brown,
PI559932,Manokin,
PI507020,Mansei Ouhakushu,
PI360838,Manshu,
PI86741,Manshu Daizu,
PI507021,Manshuu,
PI507022,Manshuu gata B,
PI417136,Manshuu Konpo Daizu,
PI507023,Manshuu Kuro Sengoku,
PI507024,Manshuu Massyokutou,
PI507025,Manshuu midori meaka,
PI227329,Mansokin,
PI548383,Mansoy,
PI319526,Mantichin,
PI437678A,Mantszantszin,
PI518287,Mao 205,
PI578475,Mao bon qing,
PI561337,Mao dou,
PI587694,Mao dou,
PI567564,Mao huang dou,
PI567565,Mao huang dou,
PI567461,Mao jia er xiao huang dou,
PI587924,Mao peng qing,
PI597465,Mao peng qing,
PI548592,Maple Amber,
PI548593,Maple Arrow,
PI548642,Maple Donovan,
PI548643,Maple Glen,
PI548595,Maple Isle,
PI548594,Maple Presto,
PI548596,Maple Ridge,
PI537095,Marcus,
PI566955,MARIF 2501,
PI566956,MARIF 2502,
PI566957,MARIF 2503,
PI566958,MARIF 2504,
PI566959,MARIF 2505,
PI566960,MARIF 2506,
PI566961,MARIF 2507,
PI566962,MARIF 2508,
PI566963,MARIF 2509,
PI566964A,MARIF 2510,
PI566964B,MARIF 2510,
PI566965,MARIF 2511,
PI566966A,MARIF 2512,
PI566966B,MARIF 2512,
PI566966C,MARIF 2512,
PI566967A,MARIF 2513,
PI566967B,MARIF 2513,
PI566968A,MARIF 2514,
PI566968B,MARIF 2514,
PI566968C,MARIF 2514,
PI566969,MARIF 2515,
PI566970A,MARIF 2516,
PI566970B,MARIF 2516,
PI566970C,MARIF 2516,
PI566971A,MARIF 2517,
PI566971B,MARIF 2517,
PI566972,MARIF 2518,
PI566973,MARIF 2519,
PI566974,MARIF 2520,
PI566975,MARIF 2521,
PI566976,MARIF 2522,
PI566977A,MARIF 2523,
PI566977B,MARIF 2523,
PI566978,MARIF 2524,
PI566979A,MARIF 2525,
PI566979B,MARIF 2525,
PI566979C,MARIF 2525,
PI566980A,MARIF 2526,
PI566980B,MARIF 2526,
PI566981,MARIF 2527,
PI566982,MARIF 2528,
PI566983,MARIF 2531,
PI566984,MARIF 2532,
PI566985A,MARIF 2534,
PI566985B,MARIF 2534,
PI566985C,MARIF 2534,
PI566986,MARIF 2535,
PI566987A,MARIF 2536,
PI566987B,MARIF 2536,
PI566988A,MARIF 2537,
PI566988B,MARIF 2537,
PI566989A,MARIF 2538,
PI566989B,MARIF 2538,
PI566989C,MARIF 2538,
PI566990A,MARIF 2539,
PI566990B,MARIF 2539,
PI566991,MARIF 2540,
PI566992A,MARIF 2541,
PI566992B,MARIF 2541,
PI566993A,MARIF 2542,
PI566993B,MARIF 2542,
PI566994,MARIF 2543,
PI566995A,MARIF 2544,
PI566995B,MARIF 2544,
PI566996,MARIF 2545,
PI566997,MARIF 2546,
PI566998A,MARIF 2547,
PI566998B,MARIF 2547,
PI566999A,MARIF 2548,
PI566999B,MARIF 2548,
PI566999C,MARIF 2548,
PI567000A,MARIF 2549,
PI567000B,MARIF 2549,
PI567001A,MARIF 2550,
PI567001B,MARIF 2550,
PI567002A,MARIF 2551,
PI567002B,MARIF 2551,
PI567002C,MARIF 2551,
PI567003A,MARIF 2552,
PI567003B,MARIF 2552,
PI567004,MARIF 2553,
PI567005A,MARIF 2554,
PI567005B,MARIF 2554,
PI567005C,MARIF 2554,
PI567006A,MARIF 2555,
PI567006B,MARIF 2555,
PI567007A,MARIF 2556,
PI567007B,MARIF 2556,
PI567007C,MARIF 2556,
PI567008,MARIF 2557,
PI567009A,MARIF 2558,
PI567009B,MARIF 2558,
PI567010A,MARIF 2559,
PI567010B,MARIF 2559,
PI567011A,MARIF 2560,
PI567011B,MARIF 2560,
PI567012,MARIF 2561,
PI567013,MARIF 2562,
PI567014A,MARIF 2563,
PI567014B,MARIF 2563,
PI567015,MARIF 2564,
PI567016,MARIF 2565,
PI567017A,MARIF 2566,
PI567017B,MARIF 2566,
PI567018,MARIF 2585,
PI567019,MARIF 2586,
PI567020A,MARIF 2587,
PI567020B,MARIF 2587,
PI567021,MARIF 2588,
PI567022A,MARIF 2589,
PI567022B,MARIF 2589,
PI567023A,MARIF 2590,
PI567023B,MARIF 2590,
PI567024,MARIF 2591,
PI567025A,MARIF 2592,
PI567025B,MARIF 2592,
PI567026,MARIF 2593,
PI567027A,MARIF 2594,
PI567027B,MARIF 2594,
PI567028,MARIF 2600,
PI567029A,MARIF 2601,
PI567029B,MARIF 2601,
PI567030,MARIF 2602,
PI567031A,MARIF 2604,
PI567031B,MARIF 2604,
PI567031C,MARIF 2604,
PI567032A,MARIF 2605,
PI567032B,MARIF 2605,
PI567033A,MARIF 2606,
PI567033B,MARIF 2606,
PI567034,MARIF 2607,
PI567035A,MARIF 2608,
PI567035B,MARIF 2608,
PI567035C,MARIF 2608,
PI567036,MARIF 2609,
PI567037,MARIF 2611,
PI567038,MARIF 2616,
PI567039,MARIF 2618,
PI567040,MARIF 2620,
PI567041A,MARIF 2621,
PI567041B,MARIF 2621,
PI567041C,MARIF 2621,
PI567041D,MARIF 2621,
PI567042,MARIF 2622,
PI567043A,MARIF 2623,
PI567043B,MARIF 2623,
PI567044,MARIF 2624,
PI567045,MARIF 2626,
PI567046A,MARIF 2627,
PI567046B,MARIF 2627,
PI567046C,MARIF 2627,
PI567047A,MARIF 2628,
PI567047B,MARIF 2628,
PI567048A,MARIF 2630,
PI567048B,MARIF 2630,
PI567049A,MARIF 2631,
PI567049B,MARIF 2631,
PI567050,MARIF 2632,
PI567051,MARIF 2633,
PI567052,MARIF 2634,
PI567053,MARIF 2635,
PI567054A,MARIF 2647,
PI567054B,MARIF 2647,
PI567054C,MARIF 2647,
PI567055,MARIF 2648,
PI567056A,MARIF 2649,
PI567056B,MARIF 2649,
PI567057,MARIF 2650,
PI567058A,MARIF 2651,
PI567058B,MARIF 2651,
PI567058C,MARIF 2651,
PI567058D,MARIF 2651,
PI567059,MARIF 2654,
